glass_type,method,k,iteration,ari,selected_features,feature_jaccard,failed,failure_reason
铅钡,Ward,6,821,0.4477446984872556,PbO+BaO+Al2O3+Na2O+SiO2+SO2+P2O5+MgO+K2O,0.3076923076923077,0,
铅钡,Ward,2,822,0.5515474078454563,K2O+CuO+Al2O3+SrO+SiO2+Na2O+BaO+Fe2O3,0.7777777777777778,0,
铅钡,Ward,3,822,0.4845258629235314,K2O+CuO+Al2O3+SrO+SiO2+Na2O+BaO+Fe2O3,0.7777777777777778,0,
铅钡,Ward,4,822,0.2158422716127959,K2O+CuO+Al2O3+SrO+SiO2+Na2O+BaO+Fe2O3,0.7777777777777778,0,
铅钡,Ward,5,822,0.18319446074404414,K2O+CuO+Al2O3+SrO+SiO2+Na2O+BaO+Fe2O3,0.7777777777777778,0,
铅钡,Ward,6,822,0.22716696900386465,K2O+CuO+Al2O3+SrO+SiO2+Na2O+BaO+Fe2O3,0.7777777777777778,0,
铅钡,Ward,2,823,-0.011136644864769313,CaO+P2O5+Na2O+CuO+SiO2+SrO+K2O,0.5,0,
铅钡,Ward,3,823,-0.014304291287386216,CaO+P2O5+Na2O+CuO+SiO2+SrO+K2O,0.5,0,
铅钡,Ward,4,823,0.1529332736229288,CaO+P2O5+Na2O+CuO+SiO2+SrO+K2O,0.5,0,
铅钡,Ward,5,823,0.21719694977649223,CaO+P2O5+Na2O+CuO+SiO2+SrO+K2O,0.5,0,
铅钡,Ward,6,823,0.33806836608938184,CaO+P2O5+Na2O+CuO+SiO2+SrO+K2O,0.5,0,
铅钡,Ward,2,824,0.40860215053763443,PbO+K2O+SiO2+Al2O3+BaO+Fe2O3,0.5555555555555556,0,
铅钡,Ward,3,824,0.47307832824380125,PbO+K2O+SiO2+Al2O3+BaO+Fe2O3,0.5555555555555556,0,
铅钡,Ward,4,824,0.40729009190603027,PbO+K2O+SiO2+Al2O3+BaO+Fe2O3,0.5555555555555556,0,
铅钡,Ward,5,824,0.3388149529541409,PbO+K2O+SiO2+Al2O3+BaO+Fe2O3,0.5555555555555556,0,
铅钡,Ward,6,824,0.49066099233289423,PbO+K2O+SiO2+Al2O3+BaO+Fe2O3,0.5555555555555556,0,
铅钡,Ward,2,825,1.0,SiO2+CaO+K2O+CuO+Al2O3+SrO+Fe2O3,0.875,0,
铅钡,Ward,3,825,0.6779237658144305,SiO2+CaO+K2O+CuO+Al2O3+SrO+Fe2O3,0.875,0,
铅钡,Ward,4,825,0.4370660913904687,SiO2+CaO+K2O+CuO+Al2O3+SrO+Fe2O3,0.875,0,
铅钡,Ward,5,825,0.3564417468822609,SiO2+CaO+K2O+CuO+Al2O3+SrO+Fe2O3,0.875,0,
铅钡,Ward,6,825,0.4149112279104416,SiO2+CaO+K2O+CuO+Al2O3+SrO+Fe2O3,0.875,0,
铅钡,Ward,2,826,0.8050243719535058,Al2O3+PbO+SrO+SiO2+CuO+Fe2O3,0.5555555555555556,0,
铅钡,Ward,3,826,0.5901293636910483,Al2O3+PbO+SrO+SiO2+CuO+Fe2O3,0.5555555555555556,0,
铅钡,Ward,4,826,0.38031152947974095,Al2O3+PbO+SrO+SiO2+CuO+Fe2O3,0.5555555555555556,0,
铅钡,Ward,5,826,0.4551785769313735,Al2O3+PbO+SrO+SiO2+CuO+Fe2O3,0.5555555555555556,0,
铅钡,Ward,6,826,0.6123122803280434,Al2O3+PbO+SrO+SiO2+CuO+Fe2O3,0.5555555555555556,0,
铅钡,Ward,2,827,0.4750593824228028,K2O+PbO+Fe2O3+Al2O3+SrO+SiO2+Na2O,0.5,0,
铅钡,Ward,3,827,0.4083968184716582,K2O+PbO+Fe2O3+Al2O3+SrO+SiO2+Na2O,0.5,0,
铅钡,Ward,4,827,0.3055427232334092,K2O+PbO+Fe2O3+Al2O3+SrO+SiO2+Na2O,0.5,0,
铅钡,Ward,5,827,0.343598522736016,K2O+PbO+Fe2O3+Al2O3+SrO+SiO2+Na2O,0.5,0,
铅钡,Ward,6,827,0.37324226597026916,K2O+PbO+Fe2O3+Al2O3+SrO+SiO2+Na2O,0.5,0,
铅钡,Ward,2,828,0.4750593824228028,CaO+SiO2+MgO+K2O+Fe2O3+Al2O3+CuO+BaO+SrO,0.8888888888888888,0,
铅钡,Ward,3,828,0.5246800731261426,CaO+SiO2+MgO+K2O+Fe2O3+Al2O3+CuO+BaO+SrO,0.8888888888888888,0,
铅钡,Ward,4,828,0.47112241191427534,CaO+SiO2+MgO+K2O+Fe2O3+Al2O3+CuO+BaO+SrO,0.8888888888888888,0,
铅钡,Ward,5,828,0.5243243243243243,CaO+SiO2+MgO+K2O+Fe2O3+Al2O3+CuO+BaO+SrO,0.8888888888888888,0,
铅钡,Ward,6,828,0.7040211604781197,CaO+SiO2+MgO+K2O+Fe2O3+Al2O3+CuO+BaO+SrO,0.8888888888888888,0,
铅钡,Ward,2,829,0.8050513022888713,Al2O3+CuO+SrO+Fe2O3+CaO+SiO2+K2O,0.875,0,
铅钡,Ward,3,829,0.6891319883458853,Al2O3+CuO+SrO+Fe2O3+CaO+SiO2+K2O,0.875,0,
铅钡,Ward,4,829,0.5366554543226928,Al2O3+CuO+SrO+Fe2O3+CaO+SiO2+K2O,0.875,0,
铅钡,Ward,5,829,0.5518190340823177,Al2O3+CuO+SrO+Fe2O3+CaO+SiO2+K2O,0.875,0,
铅钡,Ward,6,829,0.6839163884453476,Al2O3+CuO+SrO+Fe2O3+CaO+SiO2+K2O,0.875,0,
铅钡,Ward,2,830,0.9000039446175693,CuO+MgO+SiO2+SrO+Al2O3+BaO+Fe2O3+PbO,0.6,0,
铅钡,Ward,3,830,0.6179286577824715,CuO+MgO+SiO2+SrO+Al2O3+BaO+Fe2O3+PbO,0.6,0,
铅钡,Ward,4,830,0.40328351925910333,CuO+MgO+SiO2+SrO+Al2O3+BaO+Fe2O3+PbO,0.6,0,
铅钡,Ward,5,830,0.3720923701921727,CuO+MgO+SiO2+SrO+Al2O3+BaO+Fe2O3+PbO,0.6,0,
铅钡,Ward,6,830,0.2980847595762021,CuO+MgO+SiO2+SrO+Al2O3+BaO+Fe2O3+PbO,0.6,0,
铅钡,Ward,2,831,0.06570841889117043,K2O+BaO+CuO+SiO2+P2O5+MgO+SrO+Fe2O3,0.6,0,
铅钡,Ward,3,831,0.18097719176989738,K2O+BaO+CuO+SiO2+P2O5+MgO+SrO+Fe2O3,0.6,0,
铅钡,Ward,4,831,0.3836983642916551,K2O+BaO+CuO+SiO2+P2O5+MgO+SrO+Fe2O3,0.6,0,
铅钡,Ward,5,831,0.3064388961892247,K2O+BaO+CuO+SiO2+P2O5+MgO+SrO+Fe2O3,0.6,0,
铅钡,Ward,6,831,0.47242677139584355,K2O+BaO+CuO+SiO2+P2O5+MgO+SrO+Fe2O3,0.6,0,
铅钡,Ward,2,832,0.8050243719535058,CaO+SiO2+PbO+Fe2O3+CuO,0.4444444444444444,0,
铅钡,Ward,3,832,0.5810186916523312,CaO+SiO2+PbO+Fe2O3+CuO,0.4444444444444444,0,
铅钡,Ward,4,832,0.7159224553283509,CaO+SiO2+PbO+Fe2O3+CuO,0.4444444444444444,0,
铅钡,Ward,5,832,0.6909949718116715,CaO+SiO2+PbO+Fe2O3+CuO,0.4444444444444444,0,
铅钡,Ward,6,832,0.6493074974504063,CaO+SiO2+PbO+Fe2O3+CuO,0.4444444444444444,0,
铅钡,Ward,2,833,0.630766803200547,Al2O3+CuO+BaO+CaO+SiO2+Fe2O3+K2O,0.875,0,
铅钡,Ward,3,833,0.4318468042233674,Al2O3+CuO+BaO+CaO+SiO2+Fe2O3+K2O,0.875,0,
铅钡,Ward,4,833,0.2493617427405693,Al2O3+CuO+BaO+CaO+SiO2+Fe2O3+K2O,0.875,0,
铅钡,Ward,5,833,0.39623090892851826,Al2O3+CuO+BaO+CaO+SiO2+Fe2O3+K2O,0.875,0,
铅钡,Ward,6,833,0.3843999066262047,Al2O3+CuO+BaO+CaO+SiO2+Fe2O3+K2O,0.875,0,
铅钡,Ward,2,834,1.0,CaO+SiO2+SnO2+K2O+CuO+BaO+Al2O3+Fe2O3,0.7777777777777778,0,
铅钡,Ward,3,834,0.6211225696001305,CaO+SiO2+SnO2+K2O+CuO+BaO+Al2O3+Fe2O3,0.7777777777777778,0,
铅钡,Ward,4,834,0.6766589719413467,CaO+SiO2+SnO2+K2O+CuO+BaO+Al2O3+Fe2O3,0.7777777777777778,0,
铅钡,Ward,5,834,0.729724667540738,CaO+SiO2+SnO2+K2O+CuO+BaO+Al2O3+Fe2O3,0.7777777777777778,0,
铅钡,Ward,6,834,0.9535372351947321,CaO+SiO2+SnO2+K2O+CuO+BaO+Al2O3+Fe2O3,0.7777777777777778,0,
铅钡,Ward,2,835,0.09395973154362416,Al2O3+CuO+SiO2+Na2O+PbO+SrO+BaO+Fe2O3+K2O,0.7,0,
铅钡,Ward,3,835,0.26055625278328814,Al2O3+CuO+SiO2+Na2O+PbO+SrO+BaO+Fe2O3+K2O,0.7,0,
铅钡,Ward,4,835,0.35004472169346146,Al2O3+CuO+SiO2+Na2O+PbO+SrO+BaO+Fe2O3+K2O,0.7,0,
铅钡,Ward,5,835,0.1845612970129246,Al2O3+CuO+SiO2+Na2O+PbO+SrO+BaO+Fe2O3+K2O,0.7,0,
铅钡,Ward,6,835,0.17235106866757616,Al2O3+CuO+SiO2+Na2O+PbO+SrO+BaO+Fe2O3+K2O,0.7,0,
铅钡,Ward,2,836,1.0,K2O+BaO+PbO+Al2O3+Fe2O3+CuO+SO2+SiO2,0.6,0,
铅钡,Ward,3,836,0.6455466112698001,K2O+BaO+PbO+Al2O3+Fe2O3+CuO+SO2+SiO2,0.6,0,
铅钡,Ward,4,836,0.7191438287657531,K2O+BaO+PbO+Al2O3+Fe2O3+CuO+SO2+SiO2,0.6,0,
铅钡,Ward,5,836,0.4702194357366771,K2O+BaO+PbO+Al2O3+Fe2O3+CuO+SO2+SiO2,0.6,0,
铅钡,Ward,6,836,0.40890302066772655,K2O+BaO+PbO+Al2O3+Fe2O3+CuO+SO2+SiO2,0.6,0,
铅钡,Ward,2,837,0.630747381501864,SiO2+MgO+Al2O3+Fe2O3+CuO+BaO,0.5555555555555556,0,
铅钡,Ward,3,837,0.6469907022249436,SiO2+MgO+Al2O3+Fe2O3+CuO+BaO,0.5555555555555556,0,
铅钡,Ward,4,837,0.27466583376516435,SiO2+MgO+Al2O3+Fe2O3+CuO+BaO,0.5555555555555556,0,
铅钡,Ward,5,837,0.30014450457597824,SiO2+MgO+Al2O3+Fe2O3+CuO+BaO,0.5555555555555556,0,
铅钡,Ward,6,837,0.47770188830855764,SiO2+MgO+Al2O3+Fe2O3+CuO+BaO,0.5555555555555556,0,
铅钡,Ward,2,838,-0.031559963931469794,Al2O3+CuO+SiO2+SrO+K2O+PbO+Fe2O3,0.6666666666666666,0,
铅钡,Ward,3,838,0.3227249561130302,Al2O3+CuO+SiO2+SrO+K2O+PbO+Fe2O3,0.6666666666666666,0,
铅钡,Ward,4,838,0.33945786548712714,Al2O3+CuO+SiO2+SrO+K2O+PbO+Fe2O3,0.6666666666666666,0,
铅钡,Ward,5,838,0.22153713430260588,Al2O3+CuO+SiO2+SrO+K2O+PbO+Fe2O3,0.6666666666666666,0,
铅钡,Ward,6,838,0.24037739894928703,Al2O3+CuO+SiO2+SrO+K2O+PbO+Fe2O3,0.6666666666666666,0,
铅钡,Ward,2,839,-0.059322033898305086,K2O+CuO+MgO+BaO+SiO2+Na2O+Al2O3+SrO+Fe2O3,0.7,0,
铅钡,Ward,3,839,0.5595353339787028,K2O+CuO+MgO+BaO+SiO2+Na2O+Al2O3+SrO+Fe2O3,0.7,0,
铅钡,Ward,4,839,0.33538979248457657,K2O+CuO+MgO+BaO+SiO2+Na2O+Al2O3+SrO+Fe2O3,0.7,0,
铅钡,Ward,5,839,0.3240963855421687,K2O+CuO+MgO+BaO+SiO2+Na2O+Al2O3+SrO+Fe2O3,0.7,0,
铅钡,Ward,6,839,0.415568741828422,K2O+CuO+MgO+BaO+SiO2+Na2O+Al2O3+SrO+Fe2O3,0.7,0,
铅钡,Ward,2,840,0.47716713434228597,Al2O3+BaO+PbO+SrO+SiO2+K2O+Fe2O3,0.6666666666666666,0,
铅钡,Ward,3,840,0.35687288510121834,Al2O3+BaO+PbO+SrO+SiO2+K2O+Fe2O3,0.6666666666666666,0,
铅钡,Ward,4,840,0.1852818991097923,Al2O3+BaO+PbO+SrO+SiO2+K2O+Fe2O3,0.6666666666666666,0,
铅钡,Ward,5,840,0.23170561724666636,Al2O3+BaO+PbO+SrO+SiO2+K2O+Fe2O3,0.6666666666666666,0,
铅钡,Ward,6,840,0.2617661399030602,Al2O3+BaO+PbO+SrO+SiO2+K2O+Fe2O3,0.6666666666666666,0,
铅钡,Ward,2,841,0.015844017585479493,BaO+Na2O+P2O5+MgO+K2O+Al2O3+CuO+Fe2O3,0.45454545454545453,0,
铅钡,Ward,3,841,0.08299014788485469,BaO+Na2O+P2O5+MgO+K2O+Al2O3+CuO+Fe2O3,0.45454545454545453,0,
铅钡,Ward,4,841,0.2690648453791019,BaO+Na2O+P2O5+MgO+K2O+Al2O3+CuO+Fe2O3,0.45454545454545453,0,
铅钡,Ward,5,841,0.24866801119773638,BaO+Na2O+P2O5+MgO+K2O+Al2O3+CuO+Fe2O3,0.45454545454545453,0,
铅钡,Ward,6,841,0.2647702407002188,BaO+Na2O+P2O5+MgO+K2O+Al2O3+CuO+Fe2O3,0.45454545454545453,0,
铅钡,Ward,2,842,-0.002872812744841995,BaO+CuO+SiO2+Na2O+PbO+SrO+Al2O3+K2O,0.6,0,
铅钡,Ward,3,842,0.37272603459345877,BaO+CuO+SiO2+Na2O+PbO+SrO+Al2O3+K2O,0.6,0,
铅钡,Ward,4,842,0.31726089417091113,BaO+CuO+SiO2+Na2O+PbO+SrO+Al2O3+K2O,0.6,0,
铅钡,Ward,5,842,0.21720070973802316,BaO+CuO+SiO2+Na2O+PbO+SrO+Al2O3+K2O,0.6,0,
铅钡,Ward,6,842,0.22048719550281073,BaO+CuO+SiO2+Na2O+PbO+SrO+Al2O3+K2O,0.6,0,
铅钡,Ward,2,843,1.0,CuO+BaO+SrO+SiO2+Na2O+CaO+Fe2O3+Al2O3+K2O,0.8888888888888888,0,
铅钡,Ward,3,843,1.0,CuO+BaO+SrO+SiO2+Na2O+CaO+Fe2O3+Al2O3+K2O,0.8888888888888888,0,
铅钡,Ward,4,843,0.5425202851122966,CuO+BaO+SrO+SiO2+Na2O+CaO+Fe2O3+Al2O3+K2O,0.8888888888888888,0,
铅钡,Ward,5,843,0.6379603241647559,CuO+BaO+SrO+SiO2+Na2O+CaO+Fe2O3+Al2O3+K2O,0.8888888888888888,0,
铅钡,Ward,6,843,0.8130353262027528,CuO+BaO+SrO+SiO2+Na2O+CaO+Fe2O3+Al2O3+K2O,0.8888888888888888,0,
铅钡,Ward,2,844,0.06690592155857472,Al2O3+SiO2+K2O+PbO+SrO+Fe2O3,0.5555555555555556,0,
铅钡,Ward,3,844,0.19334800141590955,Al2O3+SiO2+K2O+PbO+SrO+Fe2O3,0.5555555555555556,0,
铅钡,Ward,4,844,0.1785787174986734,Al2O3+SiO2+K2O+PbO+SrO+Fe2O3,0.5555555555555556,0,
铅钡,Ward,5,844,0.13193732610924,Al2O3+SiO2+K2O+PbO+SrO+Fe2O3,0.5555555555555556,0,
铅钡,Ward,6,844,0.16684469130527665,Al2O3+SiO2+K2O+PbO+SrO+Fe2O3,0.5555555555555556,0,
铅钡,Ward,2,845,0.1371851851851852,K2O+Fe2O3+CaO+P2O5+SiO2+Al2O3+PbO+SrO,0.6,0,
铅钡,Ward,3,845,0.1780821917808219,K2O+Fe2O3+CaO+P2O5+SiO2+Al2O3+PbO+SrO,0.6,0,
铅钡,Ward,4,845,0.2009910188912976,K2O+Fe2O3+CaO+P2O5+SiO2+Al2O3+PbO+SrO,0.6,0,
铅钡,Ward,5,845,0.2537512682223528,K2O+Fe2O3+CaO+P2O5+SiO2+Al2O3+PbO+SrO,0.6,0,
铅钡,Ward,6,845,0.25959723096286974,K2O+Fe2O3+CaO+P2O5+SiO2+Al2O3+PbO+SrO,0.6,0,
铅钡,Ward,2,846,1.0,SiO2+K2O+PbO+CuO+BaO,0.4444444444444444,0,
铅钡,Ward,3,846,0.6808488874037603,SiO2+K2O+PbO+CuO+BaO,0.4444444444444444,0,
铅钡,Ward,4,846,0.6315395819391411,SiO2+K2O+PbO+CuO+BaO,0.4444444444444444,0,
铅钡,Ward,5,846,0.46257768170764657,SiO2+K2O+PbO+CuO+BaO,0.4444444444444444,0,
铅钡,Ward,6,846,0.48239881377340876,SiO2+K2O+PbO+CuO+BaO,0.4444444444444444,0,
铅钡,Ward,2,847,0.14408324025630476,Al2O3+BaO+SrO+Fe2O3+PbO+SiO2+K2O,0.6666666666666666,0,
铅钡,Ward,3,847,0.04047800363189034,Al2O3+BaO+SrO+Fe2O3+PbO+SiO2+K2O,0.6666666666666666,0,
铅钡,Ward,4,847,0.08077803203661327,Al2O3+BaO+SrO+Fe2O3+PbO+SiO2+K2O,0.6666666666666666,0,
铅钡,Ward,5,847,0.09440175631174534,Al2O3+BaO+SrO+Fe2O3+PbO+SiO2+K2O,0.6666666666666666,0,
铅钡,Ward,6,847,0.23712483942543502,Al2O3+BaO+SrO+Fe2O3+PbO+SiO2+K2O,0.6666666666666666,0,
铅钡,Ward,2,848,0.47716713434228597,SiO2+CaO+PbO+SrO+BaO+Fe2O3+K2O,0.6666666666666666,0,
铅钡,Ward,3,848,0.3091833790701887,SiO2+CaO+PbO+SrO+BaO+Fe2O3+K2O,0.6666666666666666,0,
铅钡,Ward,4,848,0.29328676635716666,SiO2+CaO+PbO+SrO+BaO+Fe2O3+K2O,0.6666666666666666,0,
铅钡,Ward,5,848,0.3033515269069421,SiO2+CaO+PbO+SrO+BaO+Fe2O3+K2O,0.6666666666666666,0,
铅钡,Ward,6,848,0.27833461835003853,SiO2+CaO+PbO+SrO+BaO+Fe2O3+K2O,0.6666666666666666,0,
铅钡,Ward,2,849,0.8974141070778195,Al2O3+CuO+PbO+K2O+Fe2O3+SiO2+MgO+CaO+SrO,0.7,0,
铅钡,Ward,3,849,0.6122644831228726,Al2O3+CuO+PbO+K2O+Fe2O3+SiO2+MgO+CaO+SrO,0.7,0,
铅钡,Ward,4,849,0.6342143217392073,Al2O3+CuO+PbO+K2O+Fe2O3+SiO2+MgO+CaO+SrO,0.7,0,
铅钡,Ward,5,849,0.56291270370146,Al2O3+CuO+PbO+K2O+Fe2O3+SiO2+MgO+CaO+SrO,0.7,0,
铅钡,Ward,6,849,0.6286701208981001,Al2O3+CuO+PbO+K2O+Fe2O3+SiO2+MgO+CaO+SrO,0.7,0,
铅钡,Ward,2,850,0.17994858611825193,Al2O3+Fe2O3+PbO+SiO2+CaO+P2O5+K2O,0.5,0,
铅钡,Ward,3,850,0.19338443945618566,Al2O3+Fe2O3+PbO+SiO2+CaO+P2O5+K2O,0.5,0,
铅钡,Ward,4,850,0.22423634413809804,Al2O3+Fe2O3+PbO+SiO2+CaO+P2O5+K2O,0.5,0,
铅钡,Ward,5,850,0.22985781990521326,Al2O3+Fe2O3+PbO+SiO2+CaO+P2O5+K2O,0.5,0,
铅钡,Ward,6,850,0.26353677621283256,Al2O3+Fe2O3+PbO+SiO2+CaO+P2O5+K2O,0.5,0,
铅钡,Ward,2,851,-0.050190739771112276,K2O+PbO+Al2O3+SiO2+SrO+Fe2O3,0.5555555555555556,0,
铅钡,Ward,3,851,0.10170897399864269,K2O+PbO+Al2O3+SiO2+SrO+Fe2O3,0.5555555555555556,0,
铅钡,Ward,4,851,0.09276977707634641,K2O+PbO+Al2O3+SiO2+SrO+Fe2O3,0.5555555555555556,0,
铅钡,Ward,5,851,0.10867208672086721,K2O+PbO+Al2O3+SiO2+SrO+Fe2O3,0.5555555555555556,0,
铅钡,Ward,6,851,0.14825861073696364,K2O+PbO+Al2O3+SiO2+SrO+Fe2O3,0.5555555555555556,0,
铅钡,Ward,2,852,1.0,SiO2+CuO+K2O+Al2O3+PbO+SrO+Fe2O3,0.6666666666666666,0,
铅钡,Ward,3,852,0.7447365550343624,SiO2+CuO+K2O+Al2O3+PbO+SrO+Fe2O3,0.6666666666666666,0,
铅钡,Ward,4,852,0.4650078500404396,SiO2+CuO+K2O+Al2O3+PbO+SrO+Fe2O3,0.6666666666666666,0,
铅钡,Ward,5,852,0.40822320117474303,SiO2+CuO+K2O+Al2O3+PbO+SrO+Fe2O3,0.6666666666666666,0,
铅钡,Ward,6,852,0.5,SiO2+CuO+K2O+Al2O3+PbO+SrO+Fe2O3,0.6666666666666666,0,
铅钡,Ward,2,853,0.09395973154362416,SiO2+CaO+MgO+CuO+BaO+PbO+SrO+Fe2O3+K2O,0.7,0,
铅钡,Ward,3,853,0.2427841310932892,SiO2+CaO+MgO+CuO+BaO+PbO+SrO+Fe2O3+K2O,0.7,0,
铅钡,Ward,4,853,0.4383683121489802,SiO2+CaO+MgO+CuO+BaO+PbO+SrO+Fe2O3+K2O,0.7,0,
铅钡,Ward,5,853,0.5047064096817571,SiO2+CaO+MgO+CuO+BaO+PbO+SrO+Fe2O3+K2O,0.7,0,
铅钡,Ward,6,853,0.4594814935594326,SiO2+CaO+MgO+CuO+BaO+PbO+SrO+Fe2O3+K2O,0.7,0,
铅钡,Ward,2,854,0.8051166735704283,SiO2+K2O+PbO+Al2O3+CuO,0.4444444444444444,0,
铅钡,Ward,3,854,0.599442050257115,SiO2+K2O+PbO+Al2O3+CuO,0.4444444444444444,0,
铅钡,Ward,4,854,0.31396202664428824,SiO2+K2O+PbO+Al2O3+CuO,0.4444444444444444,0,
铅钡,Ward,5,854,0.3332471895593746,SiO2+K2O+PbO+Al2O3+CuO,0.4444444444444444,0,
铅钡,Ward,6,854,0.3115014564392268,SiO2+K2O+PbO+Al2O3+CuO,0.4444444444444444,0,
铅钡,Ward,2,855,-0.09678931333489571,K2O+Fe2O3+SiO2+CaO+BaO+Al2O3+SrO+PbO,0.7777777777777778,0,
铅钡,Ward,3,855,0.14184294106657255,K2O+Fe2O3+SiO2+CaO+BaO+Al2O3+SrO+PbO,0.7777777777777778,0,
铅钡,Ward,4,855,0.3889439865320988,K2O+Fe2O3+SiO2+CaO+BaO+Al2O3+SrO+PbO,0.7777777777777778,0,
铅钡,Ward,5,855,0.4246100519930676,K2O+Fe2O3+SiO2+CaO+BaO+Al2O3+SrO+PbO,0.7777777777777778,0,
铅钡,Ward,6,855,0.5568746143222356,K2O+Fe2O3+SiO2+CaO+BaO+Al2O3+SrO+PbO,0.7777777777777778,0,
铅钡,Ward,2,856,-0.08168826576248622,PbO+Fe2O3+CaO+SiO2+K2O+CuO,0.5555555555555556,0,
铅钡,Ward,3,856,0.4031981173928978,PbO+Fe2O3+CaO+SiO2+K2O+CuO,0.5555555555555556,0,
铅钡,Ward,4,856,0.3495095508518327,PbO+Fe2O3+CaO+SiO2+K2O+CuO,0.5555555555555556,0,
铅钡,Ward,5,856,0.28649963950973323,PbO+Fe2O3+CaO+SiO2+K2O+CuO,0.5555555555555556,0,
铅钡,Ward,6,856,0.2656826568265683,PbO+Fe2O3+CaO+SiO2+K2O+CuO,0.5555555555555556,0,
铅钡,Ward,2,857,0.6299810246679317,K2O+Fe2O3+Al2O3+BaO+SiO2+SrO+CuO,0.875,0,
铅钡,Ward,3,857,0.3851826616701068,K2O+Fe2O3+Al2O3+BaO+SiO2+SrO+CuO,0.875,0,
铅钡,Ward,4,857,0.3487901835979687,K2O+Fe2O3+Al2O3+BaO+SiO2+SrO+CuO,0.875,0,
铅钡,Ward,5,857,0.279463243873979,K2O+Fe2O3+Al2O3+BaO+SiO2+SrO+CuO,0.875,0,
铅钡,Ward,6,857,0.3472650771388499,K2O+Fe2O3+Al2O3+BaO+SiO2+SrO+CuO,0.875,0,
铅钡,Ward,2,858,0.015772870662460567,CaO+SiO2+Al2O3+PbO+Fe2O3+K2O,0.5555555555555556,0,
铅钡,Ward,3,858,0.02116979484941074,CaO+SiO2+Al2O3+PbO+Fe2O3+K2O,0.5555555555555556,0,
铅钡,Ward,4,858,0.07936386280896723,CaO+SiO2+Al2O3+PbO+Fe2O3+K2O,0.5555555555555556,0,
铅钡,Ward,5,858,0.13107158074137196,CaO+SiO2+Al2O3+PbO+Fe2O3+K2O,0.5555555555555556,0,
铅钡,Ward,6,858,0.1970262485293521,CaO+SiO2+Al2O3+PbO+Fe2O3+K2O,0.5555555555555556,0,
铅钡,Ward,2,859,0.18234157498324066,SiO2+Al2O3+BaO+K2O+PbO+SrO+Fe2O3,0.6666666666666666,0,
铅钡,Ward,3,859,0.3030953235097029,SiO2+Al2O3+BaO+K2O+PbO+SrO+Fe2O3,0.6666666666666666,0,
铅钡,Ward,4,859,0.3296741606738931,SiO2+Al2O3+BaO+K2O+PbO+SrO+Fe2O3,0.6666666666666666,0,
铅钡,Ward,5,859,0.3385675948003232,SiO2+Al2O3+BaO+K2O+PbO+SrO+Fe2O3,0.6666666666666666,0,
铅钡,Ward,6,859,0.4146375255446642,SiO2+Al2O3+BaO+K2O+PbO+SrO+Fe2O3,0.6666666666666666,0,
铅钡,Ward,2,860,0.8049281314168378,Al2O3+CuO+BaO+CaO+SiO2+Fe2O3+K2O,0.875,0,
铅钡,Ward,3,860,0.6089854758291784,Al2O3+CuO+BaO+CaO+SiO2+Fe2O3+K2O,0.875,0,
铅钡,Ward,4,860,0.7465703971119133,Al2O3+CuO+BaO+CaO+SiO2+Fe2O3+K2O,0.875,0,
铅钡,Ward,5,860,0.7010309278350515,Al2O3+CuO+BaO+CaO+SiO2+Fe2O3+K2O,0.875,0,
铅钡,Ward,6,860,0.6830589706188789,Al2O3+CuO+BaO+CaO+SiO2+Fe2O3+K2O,0.875,0,
铅钡,Ward,2,861,0.6310966597694354,CuO+K2O+Fe2O3+BaO+SiO2+Al2O3+SrO,0.875,0,
铅钡,Ward,3,861,0.6599153876024444,CuO+K2O+Fe2O3+BaO+SiO2+Al2O3+SrO,0.875,0,
铅钡,Ward,4,861,0.2592260235558048,CuO+K2O+Fe2O3+BaO+SiO2+Al2O3+SrO,0.875,0,
铅钡,Ward,5,861,0.33654893418391163,CuO+K2O+Fe2O3+BaO+SiO2+Al2O3+SrO,0.875,0,
铅钡,Ward,6,861,0.4414994976267193,CuO+K2O+Fe2O3+BaO+SiO2+Al2O3+SrO,0.875,0,
铅钡,Ward,2,862,0.14408324025630476,SiO2+MgO+PbO+Fe2O3+K2O+CuO+BaO,0.5,0,
铅钡,Ward,3,862,0.21713294382739437,SiO2+MgO+PbO+Fe2O3+K2O+CuO+BaO,0.5,0,
铅钡,Ward,4,862,0.13019066557492104,SiO2+MgO+PbO+Fe2O3+K2O+CuO+BaO,0.5,0,
铅钡,Ward,5,862,0.12212837997597722,SiO2+MgO+PbO+Fe2O3+K2O+CuO+BaO,0.5,0,
铅钡,Ward,6,862,0.25338615439093487,SiO2+MgO+PbO+Fe2O3+K2O+CuO+BaO,0.5,0,
铅钡,Ward,2,863,,,,1,活动成分SnO2在训练集中全缺失
铅钡,Ward,3,863,,,,1,活动成分SnO2在训练集中全缺失
铅钡,Ward,4,863,,,,1,活动成分SnO2在训练集中全缺失
铅钡,Ward,5,863,,,,1,活动成分SnO2在训练集中全缺失
铅钡,Ward,6,863,,,,1,活动成分SnO2在训练集中全缺失
铅钡,Ward,2,864,0.4781273983115886,Al2O3+CuO+CaO+BaO+SiO2+K2O+SnO2+Fe2O3,0.7777777777777778,0,
铅钡,Ward,3,864,0.3594972616777399,Al2O3+CuO+CaO+BaO+SiO2+K2O+SnO2+Fe2O3,0.7777777777777778,0,
